split,system,query_id,known_labels,known_e_or_s,reciprocal_rank,recall_at_10,hit_rate_at_10,precision_at_10,judged_at_10,recall_at_40,hit_rate_at_40,precision_at_40,judged_at_40,latency_ms
test,hybrid,85724,16,11,1.0,0.36363636363636365,1.0,0.4,0.4,0.5454545454545454,1.0,0.15,0.225,532.259
test,bm25,85743,16,16,0.125,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,6.8
test,dense,85743,16,16,0.3333333333333333,0.0625,1.0,0.1,0.1,0.375,1.0,0.15,0.15,39.628
test,hybrid,85743,16,16,0.5,0.0625,1.0,0.1,0.1,0.4375,1.0,0.175,0.175,294.156
test,bm25,85749,17,8,0.5,0.5,1.0,0.4,0.9,1.0,1.0,0.2,0.4,26.786
test,dense,85749,17,8,1.0,0.125,1.0,0.1,0.2,0.125,1.0,0.025,0.05,78.745
test,hybrid,85749,17,8,0.5,0.5,1.0,0.4,0.7,1.0,1.0,0.2,0.4,312.254
test,bm25,85767,16,4,1.0,0.75,1.0,0.3,0.3,0.75,1.0,0.075,0.1,12.176
test,dense,85767,16,4,1.0,0.5,1.0,0.2,0.2,0.5,1.0,0.05,0.05,90.499
test,hybrid,85767,16,4,1.0,0.5,1.0,0.2,0.2,0.75,1.0,0.075,0.1,368.348
test,bm25,85773,16,15,1.0,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,21.815
test,dense,85773,16,15,0.0625,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.025,0.025,41.733
test,hybrid,85773,16,15,0.5,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,649.185
test,bm25,85796,16,14,0.1111111111111111,0.07142857142857142,1.0,0.1,0.1,0.07142857142857142,1.0,0.025,0.025,46.579
test,dense,85796,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.926
test,hybrid,85796,16,14,0.05555555555555555,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.025,0.025,691.436
test,bm25,85798,17,13,0.3333333333333333,0.3076923076923077,1.0,0.4,0.5,0.6153846153846154,1.0,0.2,0.25,17.597
test,dense,85798,17,13,0.045454545454545456,0.0,0.0,0.0,0.1,0.3076923076923077,1.0,0.1,0.125,42.079
test,hybrid,85798,17,13,0.2,0.15384615384615385,1.0,0.2,0.3,0.6153846153846154,1.0,0.2,0.225,382.429
test,bm25,858,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.561
test,dense,858,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32
test,hybrid,858,16,16,0.058823529411764705,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,347.808
test,bm25,85806,28,14,0.125,0.07142857142857142,1.0,0.1,1.0,0.2857142857142857,1.0,0.1,0.4,37.79
test,dense,85806,28,14,0.5,0.21428571428571427,1.0,0.3,0.5,0.21428571428571427,1.0,0.075,0.2,56.0
test,hybrid,85806,28,14,0.2,0.21428571428571427,1.0,0.3,0.7,0.2857142857142857,1.0,0.1,0.35,703.039
test,bm25,85809,16,5,0.3333333333333333,0.4,1.0,0.2,0.5,1.0,1.0,0.125,0.275,13.798
test,dense,85809,16,5,1.0,0.4,1.0,0.2,0.2,0.6,1.0,0.075,0.15,47.583
test,hybrid,85809,16,5,0.5,0.6,1.0,0.3,0.5,1.0,1.0,0.125,0.25,636.61
test,bm25,85824,40,22,1.0,0.18181818181818182,1.0,0.4,0.7,0.5454545454545454,1.0,0.3,0.575,9.547
test,dense,85824,40,22,1.0,0.3181818181818182,1.0,0.7,0.8,0.6363636363636364,1.0,0.35,0.475,109.761
test,hybrid,85824,40,22,1.0,0.3181818181818182,1.0,0.7,0.9,0.5909090909090909,1.0,0.325,0.625,625.703
test,bm25,85829,16,10,1.0,0.3,1.0,0.3,0.3,0.5,1.0,0.125,0.125,11.007
test,dense,85829,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,50.243
test,hybrid,85829,16,10,0.2,0.1,1.0,0.1,0.1,0.3,1.0,0.075,0.075,561.834
test,bm25,85838,40,30,0.3333333333333333,0.03333333333333333,1.0,0.1,0.1,0.13333333333333333,1.0,0.1,0.1,16.149
test,dense,85838,40,30,1.0,0.06666666666666667,1.0,0.2,0.2,0.06666666666666667,1.0,0.05,0.05,38.865
test,hybrid,85838,40,30,0.5,0.1,1.0,0.3,0.3,0.13333333333333333,1.0,0.1,0.1,518.811
test,bm25,85839,38,34,1.0,0.08823529411764706,1.0,0.3,0.3,0.23529411764705882,1.0,0.2,0.2,6.218
test,dense,85839,38,34,1.0,0.11764705882352941,1.0,0.4,0.4,0.20588235294117646,1.0,0.175,0.175,34.93
test,hybrid,85839,38,34,1.0,0.14705882352941177,1.0,0.5,0.5,0.23529411764705882,1.0,0.2,0.2,475.794
test,bm25,8585,16,16,0.2,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,18.161
test,dense,8585,16,16,1.0,0.1875,1.0,0.3,0.3,0.4375,1.0,0.175,0.175,38.377
test,hybrid,8585,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,590.987
test,bm25,85857,40,36,1.0,0.08333333333333333,1.0,0.3,0.3,0.16666666666666666,1.0,0.15,0.175,32.499
test,dense,85857,40,36,0.5,0.027777777777777776,1.0,0.1,0.1,0.1111111111111111,1.0,0.1,0.125,40.736
test,hybrid,85857,40,36,1.0,0.08333333333333333,1.0,0.3,0.4,0.16666666666666666,1.0,0.15,0.175,569.793
test,bm25,85866,16,2,0.03125,0.0,0.0,0.0,0.0,0.5,1.0,0.025,0.025,7.021
test,dense,85866,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.391
test,hybrid,85866,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.856
test,bm25,85867,13,13,1.0,0.5384615384615384,1.0,0.7,0.7,0.6153846153846154,1.0,0.2,0.2,15.272
test,dense,85867,13,13,0.25,0.07692307692307693,1.0,0.1,0.1,0.23076923076923078,1.0,0.075,0.075,36.738
test,hybrid,85867,13,13,1.0,0.3076923076923077,1.0,0.4,0.4,0.6153846153846154,1.0,0.2,0.2,517.177
test,bm25,85869,16,12,1.0,0.16666666666666666,1.0,0.2,0.2,0.16666666666666666,1.0,0.05,0.05,6.126
test,dense,85869,16,12,0.5,0.08333333333333333,1.0,0.1,0.1,0.16666666666666666,1.0,0.05,0.05,39.419
test,hybrid,85869,16,12,1.0,0.08333333333333333,1.0,0.1,0.1,0.16666666666666666,1.0,0.05,0.05,463.815
test,bm25,85870,16,14,1.0,0.21428571428571427,1.0,0.3,0.4,0.2857142857142857,1.0,0.1,0.125,6.548
test,dense,85870,16,14,1.0,0.14285714285714285,1.0,0.2,0.2,0.42857142857142855,1.0,0.15,0.15,35.968
test,hybrid,85870,16,14,1.0,0.21428571428571427,1.0,0.3,0.3,0.42857142857142855,1.0,0.15,0.175,495.709
test,bm25,85900,40,37,0.0625,0.0,0.0,0.0,0.0,0.02702702702702703,1.0,0.025,0.05,15.844
test,dense,85900,40,37,1.0,0.10810810810810811,1.0,0.4,0.4,0.1891891891891892,1.0,0.175,0.175,41.3
test,hybrid,85900,40,37,0.5,0.02702702702702703,1.0,0.1,0.1,0.16216216216216217,1.0,0.15,0.15,768.987
test,bm25,85921,16,15,0.043478260869565216,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.025,0.025,14.119
test,dense,85921,16,15,0.16666666666666666,0.06666666666666667,1.0,0.1,0.1,0.13333333333333333,1.0,0.05,0.05,194.956
test,hybrid,85921,16,15,0.125,0.06666666666666667,1.0,0.1,0.1,0.2,1.0,0.075,0.075,640.628
test,bm25,85942,13,4,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.1,0.1,83.646
test,dense,85942,13,4,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.1,0.1,62.199
test,hybrid,85942,13,4,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.1,0.1,698.106
test,bm25,85956,15,10,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,32.319
test,dense,85956,15,10,0.3333333333333333,0.2,1.0,0.2,0.2,0.3,1.0,0.075,0.1,143.18
test,hybrid,85956,15,10,0.041666666666666664,0.0,0.0,0.0,0.0,0.2,1.0,0.05,0.1,990.609
test,bm25,85959,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,14.482
test,dense,85959,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,57.494
test,hybrid,85959,16,8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,596.041
test,bm25,85965,16,16,0.5,0.1875,1.0,0.3,0.3,0.4375,1.0,0.175,0.175,14.719
test,dense,85965,16,16,0.03571428571428571,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,55.168
test,hybrid,85965,16,16,0.3333333333333333,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,747.205
test,bm25,85977,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,23.886
test,dense,85977,16,16,0.1,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,131.194
test,hybrid,85977,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,1149.831
test,bm25,85986,17,17,0.027777777777777776,0.0,0.0,0.0,0.0,0.11764705882352941,1.0,0.05,0.05,101.599
test,dense,85986,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.531
test,hybrid,85986,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.793
test,bm25,85989,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.942
test,dense,85989,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.513
test,hybrid,85989,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.619
test,bm25,86015,8,7,1.0,0.14285714285714285,1.0,0.1,0.1,0.2857142857142857,1.0,0.05,0.05,21.317
test,dense,86015,8,7,1.0,0.2857142857142857,1.0,0.2,0.2,0.42857142857142855,1.0,0.075,0.075,43.107
test,hybrid,86015,8,7,1.0,0.42857142857142855,1.0,0.3,0.3,0.42857142857142855,1.0,0.075,0.075,792.769
test,bm25,86020,16,15,1.0,0.5333333333333333,1.0,0.8,0.8,0.8,1.0,0.3,0.3,9.684
test,dense,86020,16,15,1.0,0.3333333333333333,1.0,0.5,0.5,0.4666666666666667,1.0,0.175,0.175,91.306
test,hybrid,86020,16,15,1.0,0.4666666666666667,1.0,0.7,0.7,0.6666666666666666,1.0,0.25,0.25,390.649
test,bm25,86022,16,10,1.0,0.8,1.0,0.8,0.8,0.9,1.0,0.225,0.25,10.802
test,dense,86022,16,10,1.0,0.7,1.0,0.7,0.8,0.9,1.0,0.225,0.25,98.011
test,hybrid,86022,16,10,1.0,0.9,1.0,0.9,1.0,0.9,1.0,0.225,0.25,660.911
test,bm25,8605,16,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.025,0.025,14.238
test,dense,8605,16,6,0.3333333333333333,0.16666666666666666,1.0,0.1,0.1,0.16666666666666666,1.0,0.025,0.025,105.575
test,hybrid,8605,16,6,1.0,0.3333333333333333,1.0,0.2,0.2,0.3333333333333333,1.0,0.05,0.05,728.393
test,bm25,86054,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,7.796
test,dense,86054,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,48.245
test,hybrid,86054,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,419.485
test,bm25,86062,16,13,0.125,0.07692307692307693,1.0,0.1,0.1,0.38461538461538464,1.0,0.125,0.125,65.421
test,dense,86062,16,13,1.0,0.07692307692307693,1.0,0.1,0.1,0.15384615384615385,1.0,0.05,0.05,43.23
test,hybrid,86062,16,13,0.5,0.15384615384615385,1.0,0.2,0.2,0.23076923076923078,1.0,0.075,0.075,572.929
test,bm25,86065,16,12,1.0,0.4166666666666667,1.0,0.5,0.5,0.4166666666666667,1.0,0.125,0.125,26.971
test,dense,86065,16,12,0.5,0.3333333333333333,1.0,0.4,0.4,0.4166666666666667,1.0,0.125,0.125,44.024
test,hybrid,86065,16,12,1.0,0.4166666666666667,1.0,0.5,0.5,0.4166666666666667,1.0,0.125,0.125,513.037
test,bm25,86066,17,4,1.0,0.25,1.0,0.1,0.2,0.25,1.0,0.025,0.1,18.337
test,dense,86066,17,4,0.5,0.25,1.0,0.1,0.2,0.25,1.0,0.025,0.05,41.335
test,hybrid,86066,17,4,0.5,0.25,1.0,0.1,0.2,0.25,1.0,0.025,0.075,460.251
test,bm25,86067,16,4,1.0,0.25,1.0,0.1,0.1,0.25,1.0,0.025,0.05,39.62
test,dense,86067,16,4,1.0,0.25,1.0,0.1,0.1,0.25,1.0,0.025,0.05,141.256
test,hybrid,86067,16,4,1.0,0.25,1.0,0.1,0.1,0.25,1.0,0.025,0.05,658.349
test,bm25,86068,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.403
test,dense,86068,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.236
test,hybrid,86068,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.289
test,bm25,86083,40,38,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,7.065
test,dense,86083,40,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.872
test,hybrid,86083,40,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,470.375
test,bm25,861,40,36,0.2,0.05555555555555555,1.0,0.2,0.3,0.19444444444444445,1.0,0.175,0.225,22.076
test,dense,861,40,36,0.125,0.05555555555555555,1.0,0.2,0.4,0.19444444444444445,1.0,0.175,0.225,58.861
test,hybrid,861,40,36,0.16666666666666666,0.027777777777777776,1.0,0.1,0.2,0.2222222222222222,1.0,0.2,0.25,370.848
test,bm25,86103,16,16,0.0625,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,21.229
test,dense,86103,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,40.998
test,hybrid,86103,16,16,0.5,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,656.627
test,bm25,86106,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.757
test,dense,86106,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.866
test,hybrid,86106,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.082
test,bm25,86107,21,5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,5.607
test,dense,86107,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.867
test,hybrid,86107,21,5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.025,174.316
test,bm25,86121,40,37,0.5,0.08108108108108109,1.0,0.3,0.4,0.2972972972972973,1.0,0.275,0.325,41.338
test,dense,86121,40,37,1.0,0.10810810810810811,1.0,0.4,0.6,0.35135135135135137,1.0,0.325,0.4,64.898
test,hybrid,86121,40,37,1.0,0.08108108108108109,1.0,0.3,0.5,0.32432432432432434,1.0,0.3,0.35,396.681
test,bm25,86131,16,16,1.0,0.5625,1.0,0.9,0.9,0.6875,1.0,0.275,0.275,60.073
test,dense,86131,16,16,1.0,0.5,1.0,0.8,0.8,0.5625,1.0,0.225,0.225,44.48
test,hybrid,86131,16,16,1.0,0.5,1.0,0.8,0.8,0.6875,1.0,0.275,0.275,484.169
test,bm25,86142,16,5,0.25,0.2,1.0,0.1,0.1,0.2,1.0,0.025,0.1,16.165
test,dense,86142,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.375
test,hybrid,86142,16,5,0.045454545454545456,0.0,0.0,0.0,0.0,0.2,1.0,0.025,0.1,1078.155
test,bm25,86154,40,37,0.2,0.02702702702702703,1.0,0.1,0.1,0.13513513513513514,1.0,0.125,0.125,26.036
test,dense,86154,40,37,0.029411764705882353,0.0,0.0,0.0,0.0,0.05405405405405406,1.0,0.05,0.05,37.306
test,hybrid,86154,40,37,0.16666666666666666,0.02702702702702703,1.0,0.1,0.1,0.16216216216216217,1.0,0.15,0.15,567.266
test,bm25,86195,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.562
test,dense,86195,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.985
test,hybrid,86195,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.728
test,bm25,862,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.967
test,dense,862,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75
test,hybrid,862,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.656
test,bm25,8620,26,23,0.0625,0.0,0.0,0.0,0.0,0.08695652173913043,1.0,0.05,0.05,12.147
test,dense,8620,26,23,0.0625,0.0,0.0,0.0,0.0,0.043478260869565216,1.0,0.025,0.025,57.934
test,hybrid,8620,26,23,0.037037037037037035,0.0,0.0,0.0,0.0,0.08695652173913043,1.0,0.05,0.05,523.706
test,bm25,86214,16,16,0.5,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,28.953
test,dense,86214,16,16,0.07692307692307693,0.0,0.0,0.0,0.0,0.3125,1.0,0.125,0.125,40.723
test,hybrid,86214,16,16,1.0,0.1875,1.0,0.3,0.3,0.3125,1.0,0.125,0.125,491.594
test,bm25,86237,40,36,1.0,0.2222222222222222,1.0,0.8,0.8,0.2222222222222222,1.0,0.2,0.2,12.802
test,dense,86237,40,36,1.0,0.1111111111111111,1.0,0.4,0.4,0.25,1.0,0.225,0.225,35.588
test,hybrid,86237,40,36,1.0,0.1111111111111111,1.0,0.4,0.4,0.2777777777777778,1.0,0.25,0.25,632.92
test,bm25,86244,16,13,0.5,0.07692307692307693,1.0,0.1,0.1,0.3076923076923077,1.0,0.1,0.125,54.924
test,dense,86244,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.211
test,hybrid,86244,16,13,0.08333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.025,0.05,404.747
test,bm25,86250,16,13,0.03225806451612903,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.025,0.025,54.424
test,dense,86250,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.336
test,hybrid,86250,16,13,0.0625,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.025,0.025,553.947
test,bm25,86254,14,11,0.2,0.18181818181818182,1.0,0.2,0.2,0.18181818181818182,1.0,0.05,0.05,37.032
test,dense,86254,14,11,0.025,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.025,0.025,55.801
test,hybrid,86254,14,11,0.14285714285714285,0.09090909090909091,1.0,0.1,0.1,0.18181818181818182,1.0,0.05,0.05,492.449
test,bm25,86262,16,15,0.1111111111111111,0.06666666666666667,1.0,0.1,0.1,0.13333333333333333,1.0,0.05,0.05,30.075
test,dense,86262,16,15,0.3333333333333333,0.06666666666666667,1.0,0.1,0.1,0.06666666666666667,1.0,0.025,0.025,38.933
test,hybrid,86262,16,15,0.5,0.06666666666666667,1.0,0.1,0.1,0.13333333333333333,1.0,0.05,0.05,641.352
test,bm25,86269,15,13,0.25,0.15384615384615385,1.0,0.2,0.2,0.46153846153846156,1.0,0.15,0.175,12.777
test,dense,86269,15,13,0.25,0.15384615384615385,1.0,0.2,0.3,0.46153846153846156,1.0,0.15,0.175,50.623
test,hybrid,86269,15,13,1.0,0.23076923076923078,1.0,0.3,0.4,0.6153846153846154,1.0,0.2,0.225,557.003
test,bm25,8630,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.316
test,dense,8630,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,42.535
test,hybrid,8630,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,395.518
test,bm25,86302,16,16,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0.4,0.4,53.077
test,dense,86302,16,16,1.0,0.5625,1.0,0.9,0.9,0.8125,1.0,0.325,0.325,42.863
test,hybrid,86302,16,16,1.0,0.5625,1.0,0.9,0.9,1.0,1.0,0.4,0.4,447.009
test,bm25,86313,16,11,0.5,0.18181818181818182,1.0,0.2,0.3,0.5454545454545454,1.0,0.15,0.2,11.969
test,dense,86313,16,11,0.07142857142857142,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.05,0.075,44.079
test,hybrid,86313,16,11,1.0,0.18181818181818182,1.0,0.2,0.3,0.45454545454545453,1.0,0.125,0.175,606.931
test,bm25,86320,40,33,1.0,0.24242424242424243,1.0,0.8,0.8,0.42424242424242425,1.0,0.35,0.4,21.439
test,dense,86320,40,33,1.0,0.09090909090909091,1.0,0.3,0.3,0.24242424242424243,1.0,0.2,0.2,41.456
test,hybrid,86320,40,33,1.0,0.18181818181818182,1.0,0.6,0.6,0.42424242424242425,1.0,0.35,0.4,602.923
test,bm25,86327,16,11,0.5,0.8181818181818182,1.0,0.9,1.0,0.9090909090909091,1.0,0.25,0.325,33.246
test,dense,86327,16,11,1.0,0.45454545454545453,1.0,0.5,0.7,0.9090909090909091,1.0,0.25,0.3,37.3
test,hybrid,86327,16,11,1.0,0.7272727272727273,1.0,0.8,1.0,0.9090909090909091,1.0,0.25,0.3,429.018
test,bm25,86329,16,16,1.0,0.3125,1.0,0.5,0.5,0.6875,1.0,0.275,0.275,11.029
test,dense,86329,16,16,0.5,0.25,1.0,0.4,0.4,0.8125,1.0,0.325,0.325,35.768
test,hybrid,86329,16,16,0.5,0.4375,1.0,0.7,0.7,0.75,1.0,0.3,0.3,457.643
test,bm25,86331,16,16,1.0,0.25,1.0,0.4,0.4,0.625,1.0,0.25,0.25,25.506
test,dense,86331,16,16,0.1111111111111111,0.125,1.0,0.2,0.2,0.625,1.0,0.25,0.25,63.791
test,hybrid,86331,16,16,0.16666666666666666,0.125,1.0,0.2,0.2,0.625,1.0,0.25,0.25,511.809
test,bm25,86332,50,48,1.0,0.1875,1.0,0.9,0.9,0.4375,1.0,0.525,0.55,14.101
test,dense,86332,50,48,1.0,0.10416666666666667,1.0,0.5,0.5,0.25,1.0,0.3,0.3,41.359
test,hybrid,86332,50,48,1.0,0.16666666666666666,1.0,0.8,0.8,0.3958333333333333,1.0,0.475,0.5,471.249
test,bm25,86336,16,16,0.3333333333333333,0.3125,1.0,0.5,0.5,0.6875,1.0,0.275,0.275,11.577
test,dense,86336,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,32.832
test,hybrid,86336,16,16,1.0,0.125,1.0,0.2,0.2,0.4375,1.0,0.175,0.175,470.477
test,bm25,86347,16,16,1.0,0.3125,1.0,0.5,0.5,0.5625,1.0,0.225,0.225,40.413
test,dense,86347,16,16,0.5,0.25,1.0,0.4,0.4,0.5625,1.0,0.225,0.225,55.862
test,hybrid,86347,16,16,1.0,0.25,1.0,0.4,0.4,0.5625,1.0,0.225,0.225,509.392
test,bm25,86363,16,16,0.5,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,16.573
test,dense,86363,16,16,1.0,0.375,1.0,0.6,0.6,0.5,1.0,0.2,0.2,141.699
test,hybrid,86363,16,16,1.0,0.25,1.0,0.4,0.4,0.625,1.0,0.25,0.25,548.24
test,bm25,86368,16,10,0.5,0.2,1.0,0.2,0.2,0.3,1.0,0.075,0.075,122.291
test,dense,86368,16,10,1.0,0.1,1.0,0.1,0.2,0.2,1.0,0.05,0.075,90.239
test,hybrid,86368,16,10,0.16666666666666666,0.1,1.0,0.1,0.1,0.3,1.0,0.075,0.1,482.212
test,bm25,86369,40,38,0.5,0.23684210526315788,1.0,0.9,1.0,0.6052631578947368,1.0,0.575,0.6,10.071
test,dense,86369,40,38,1.0,0.18421052631578946,1.0,0.7,0.7,0.5526315789473685,1.0,0.525,0.525,38.735
test,hybrid,86369,40,38,1.0,0.23684210526315788,1.0,0.9,0.9,0.6052631578947368,1.0,0.575,0.6,551.719
test,bm25,86386,16,16,0.034482758620689655,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,12.197
test,dense,86386,16,16,0.3333333333333333,0.0625,1.0,0.1,0.1,0.4375,1.0,0.175,0.175,36.303
test,hybrid,86386,16,16,1.0,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,666.69
test,bm25,86431,40,40,0.5,0.2,1.0,0.8,0.8,0.375,1.0,0.375,0.375,29.355
test,dense,86431,40,40,1.0,0.1,1.0,0.4,0.4,0.2,1.0,0.2,0.2,38.637
test,hybrid,86431,40,40,1.0,0.1,1.0,0.4,0.4,0.4,1.0,0.4,0.4,562.879
test,bm25,86438,41,39,1.0,0.1794871794871795,1.0,0.7,0.7,0.5641025641025641,1.0,0.55,0.575,14.361
test,dense,86438,41,39,0.08333333333333333,0.0,0.0,0.0,0.0,0.1282051282051282,1.0,0.125,0.125,36.665
test,hybrid,86438,41,39,0.3333333333333333,0.15384615384615385,1.0,0.6,0.6,0.28205128205128205,1.0,0.275,0.3,516.617
test,bm25,86444,16,16,1.0,0.3125,1.0,0.5,0.5,0.6875,1.0,0.275,0.275,10.414
test,dense,86444,16,16,0.5,0.1875,1.0,0.3,0.3,0.5625,1.0,0.225,0.225,40.972
test,hybrid,86444,16,16,0.5,0.3125,1.0,0.5,0.5,0.6875,1.0,0.275,0.275,561.656
test,bm25,86467,16,13,0.5,0.38461538461538464,1.0,0.5,0.7,0.46153846153846156,1.0,0.15,0.2,15.524
test,dense,86467,16,13,0.5,0.38461538461538464,1.0,0.5,0.6,0.38461538461538464,1.0,0.125,0.175,57.758
test,hybrid,86467,16,13,0.5,0.38461538461538464,1.0,0.5,0.7,0.46153846153846156,1.0,0.15,0.2,456.746
test,bm25,86483,16,6,0.07692307692307693,0.0,0.0,0.0,0.1,0.16666666666666666,1.0,0.025,0.05,10.073
test,dense,86483,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.733
test,hybrid,86483,16,6,0.02564102564102564,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.025,0.05,958.667
test,bm25,86495,16,16,1.0,0.0625,1.0,0.1,0.1,0.4375,1.0,0.175,0.175,99.668
test,dense,86495,16,16,1.0,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,313.764
test,hybrid,86495,16,16,0.14285714285714285,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,381.084
test,bm25,86505,40,36,1.0,0.16666666666666666,1.0,0.6,0.6,0.4166666666666667,1.0,0.375,0.375,26.106
test,dense,86505,40,36,0.5,0.16666666666666666,1.0,0.6,0.6,0.3611111111111111,1.0,0.325,0.325,39.726
test,hybrid,86505,40,36,0.5,0.16666666666666666,1.0,0.6,0.6,0.4444444444444444,1.0,0.4,0.4,442.075
test,bm25,86506,16,16,1.0,0.1875,1.0,0.3,0.3,0.1875,1.0,0.075,0.075,17.338
test,dense,86506,16,16,0.2,0.0625,1.0,0.1,0.1,0.25,1.0,0.1,0.1,39.61
test,hybrid,86506,16,16,1.0,0.1875,1.0,0.3,0.3,0.25,1.0,0.1,0.1,671.834
