split,system,query_id,latency_ms
validation,hybrid,115259,297.015
validation,bm25,115553,6.899
validation,dense,115553,30.867
validation,hybrid,115553,281.204
validation,bm25,115556,27.820
validation,dense,115556,30.849
validation,hybrid,115556,383.672
validation,bm25,115564,14.591
validation,dense,115564,33.084
validation,hybrid,115564,312.593
validation,bm25,115648,5.845
validation,dense,115648,30.486
validation,hybrid,115648,196.125
validation,bm25,115695,6.358
validation,dense,115695,35.687
validation,hybrid,115695,236.128
validation,bm25,115743,6.958
validation,dense,115743,30.992
validation,hybrid,115743,275.439
validation,bm25,115757,26.849
validation,dense,115757,30.030
validation,hybrid,115757,291.596
validation,bm25,115859,30.849
validation,dense,115859,32.422
validation,hybrid,115859,501.514
validation,bm25,11592,16.705
validation,dense,11592,29.417
validation,hybrid,11592,335.923
validation,bm25,115954,11.383
validation,dense,115954,30.460
validation,hybrid,115954,124.937
validation,bm25,115957,20.894
validation,dense,115957,33.760
validation,hybrid,115957,239.697
validation,bm25,11609,23.527
validation,dense,11609,31.998
validation,hybrid,11609,388.675
validation,bm25,11641,6.784
validation,dense,11641,33.190
validation,hybrid,11641,304.436
validation,bm25,11653,24.895
validation,dense,11653,245.851
validation,hybrid,11653,370.415
validation,bm25,1167,22.257
validation,dense,1167,30.652
validation,hybrid,1167,420.330
validation,bm25,11762,7.223
validation,dense,11762,31.201
validation,hybrid,11762,190.480
validation,bm25,11840,7.409
validation,dense,11840,31.396
validation,hybrid,11840,213.115
validation,bm25,11860,22.608
validation,dense,11860,74.993
validation,hybrid,11860,286.801
validation,bm25,1200,16.610
validation,dense,1200,47.957
validation,hybrid,1200,338.587
validation,bm25,12137,10.795
validation,dense,12137,33.134
validation,hybrid,12137,402.142
validation,bm25,12181,6.291
validation,dense,12181,32.889
validation,hybrid,12181,353.187
validation,bm25,12221,8.799
validation,dense,12221,31.030
validation,hybrid,12221,564.030
validation,bm25,12268,8.077
validation,dense,12268,31.358
validation,hybrid,12268,586.493
validation,bm25,12305,8.157
validation,dense,12305,35.543
validation,hybrid,12305,318.548
validation,bm25,12453,30.635
validation,dense,12453,30.731
validation,hybrid,12453,287.295
validation,bm25,1273,25.196
validation,dense,1273,31.054
validation,hybrid,1273,273.159
validation,bm25,1276,23.211
validation,dense,1276,36.704
validation,hybrid,1276,189.523
validation,bm25,12760,18.906
validation,dense,12760,35.662
validation,hybrid,12760,440.527
validation,bm25,12842,6.339
validation,dense,12842,30.408
validation,hybrid,12842,217.227
validation,bm25,128570,16.965
validation,dense,128570,57.732
validation,hybrid,128570,151.426
validation,bm25,1292,17.259
validation,dense,1292,33.235
validation,hybrid,1292,262.176
validation,bm25,12943,52.049
validation,dense,12943,64.620
validation,hybrid,12943,573.232
validation,bm25,12947,16.587
validation,dense,12947,32.018
validation,hybrid,12947,293.026
validation,bm25,13014,23.559
validation,dense,13014,43.394
validation,hybrid,13014,399.697
validation,bm25,13036,9.467
validation,dense,13036,34.911
validation,hybrid,13036,304.754
validation,bm25,130537,15.410
validation,dense,130537,46.854
validation,hybrid,130537,182.764
validation,bm25,13085,31.899
validation,dense,13085,218.139
validation,hybrid,13085,300.346
validation,bm25,1315,22.685
validation,dense,1315,33.329
validation,hybrid,1315,281.927
validation,bm25,13182,7.947
validation,dense,13182,30.705
validation,hybrid,13182,363.079
validation,bm25,13390,20.448
validation,dense,13390,30.603
validation,hybrid,13390,368.184
validation,bm25,1346,34.858
validation,dense,1346,34.089
validation,hybrid,1346,190.717
validation,bm25,13475,5.536
validation,dense,13475,30.410
validation,hybrid,13475,317.393
validation,bm25,13596,26.130
validation,dense,13596,45.711
validation,hybrid,13596,593.828
validation,bm25,1361,24.872
validation,dense,1361,31.445
validation,hybrid,1361,173.037
validation,bm25,13621,19.200
validation,dense,13621,30.700
validation,hybrid,13621,318.148
validation,bm25,13631,26.747
validation,dense,13631,32.697
validation,hybrid,13631,356.929
validation,bm25,13668,4.857
validation,dense,13668,31.224
validation,hybrid,13668,306.998
validation,bm25,13712,7.666
validation,dense,13712,33.921
validation,hybrid,13712,642.408
validation,bm25,13723,25.600
validation,dense,13723,83.134
validation,hybrid,13723,468.646
validation,bm25,13875,10.083
validation,dense,13875,78.162
validation,hybrid,13875,259.639
validation,bm25,13876,6.989
validation,dense,13876,35.195
validation,hybrid,13876,189.346
validation,bm25,13925,13.038
validation,dense,13925,36.636
validation,hybrid,13925,351.679
validation,bm25,13928,15.072
validation,dense,13928,38.270
validation,hybrid,13928,312.732
validation,bm25,1394,17.513
validation,dense,1394,30.550
validation,hybrid,1394,239.510
validation,bm25,13965,7.756
validation,dense,13965,30.373
validation,hybrid,13965,475.334
validation,bm25,1403,11.377
validation,dense,1403,33.471
validation,hybrid,1403,311.109
validation,bm25,14112,35.605
validation,dense,14112,38.455
validation,hybrid,14112,495.762
validation,bm25,14123,14.072
validation,dense,14123,31.818
validation,hybrid,14123,300.764
validation,bm25,14217,6.059
validation,dense,14217,33.864
validation,hybrid,14217,378.308
validation,bm25,14239,16.580
validation,dense,14239,55.590
validation,hybrid,14239,287.427
validation,bm25,14374,4.908
validation,dense,14374,30.667
validation,hybrid,14374,205.973
validation,bm25,14381,21.890
validation,dense,14381,30.930
validation,hybrid,14381,387.083
validation,bm25,14460,4.457
validation,dense,14460,32.335
validation,hybrid,14460,136.422
validation,bm25,14616,11.059
validation,dense,14616,30.747
validation,hybrid,14616,214.741
validation,bm25,14634,8.071
validation,dense,14634,40.913
validation,hybrid,14634,291.180
validation,bm25,14635,4.743
validation,dense,14635,30.227
validation,hybrid,14635,164.989
validation,bm25,14637,10.436
validation,dense,14637,29.767
validation,hybrid,14637,233.288
validation,bm25,14657,5.587
validation,dense,14657,33.019
validation,hybrid,14657,209.384
validation,bm25,14718,39.454
validation,dense,14718,33.355
validation,hybrid,14718,362.878
validation,bm25,15035,56.932
validation,dense,15035,139.930
validation,hybrid,15035,421.983
validation,bm25,15069,65.651
validation,dense,15069,44.857
validation,hybrid,15069,380.812
validation,bm25,1527,15.014
validation,dense,1527,33.719
validation,hybrid,1527,329.907
validation,bm25,15315,25.133
validation,dense,15315,31.296
validation,hybrid,15315,357.471
validation,bm25,15334,6.042
validation,dense,15334,31.383
validation,hybrid,15334,203.040
validation,bm25,15354,4.998
validation,dense,15354,48.759
validation,hybrid,15354,209.156
validation,bm25,1554,20.714
validation,dense,1554,40.588
validation,hybrid,1554,534.716
validation,bm25,15547,7.427
validation,dense,15547,35.436
validation,hybrid,15547,228.349
validation,bm25,15572,38.029
validation,dense,15572,34.912
validation,hybrid,15572,200.131
validation,bm25,15607,9.244
validation,dense,15607,31.629
validation,hybrid,15607,245.372
validation,bm25,15634,25.411
validation,dense,15634,32.216
validation,hybrid,15634,415.815
validation,bm25,15638,14.055
validation,dense,15638,33.351
validation,hybrid,15638,328.942
validation,bm25,15760,9.483
validation,dense,15760,29.713
validation,hybrid,15760,352.699
validation,bm25,15821,29.379
validation,dense,15821,36.494
validation,hybrid,15821,333.842
validation,bm25,15890,4.754
validation,dense,15890,30.809
validation,hybrid,15890,133.789
validation,bm25,1590,4.843
validation,dense,1590,30.368
validation,hybrid,1590,169.093
validation,bm25,15964,12.446
validation,dense,15964,35.043
validation,hybrid,15964,268.653
validation,bm25,15974,38.089
validation,dense,15974,40.670
validation,hybrid,15974,267.949
validation,bm25,1607,11.835
validation,dense,1607,31.644
validation,hybrid,1607,399.804
validation,bm25,1610,11.296
validation,dense,1610,31.428
validation,hybrid,1610,253.128
validation,bm25,1611,21.269
validation,dense,1611,31.315
validation,hybrid,1611,178.890
validation,bm25,16177,11.920
validation,dense,16177,32.746
validation,hybrid,16177,249.938
validation,bm25,16186,5.231
validation,dense,16186,29.994
validation,hybrid,16186,353.971
validation,bm25,16200,26.376
validation,dense,16200,30.579
validation,hybrid,16200,435.095
validation,bm25,16214,16.086
validation,dense,16214,33.051
validation,hybrid,16214,132.894
validation,bm25,16235,16.860
validation,dense,16235,30.271
validation,hybrid,16235,309.474
validation,bm25,16236,15.219
validation,dense,16236,31.204
validation,hybrid,16236,358.461
validation,bm25,16322,44.914
validation,dense,16322,32.522
validation,hybrid,16322,487.857
validation,bm25,16369,15.487
validation,dense,16369,65.141
validation,hybrid,16369,366.876
validation,bm25,16403,15.902
validation,dense,16403,32.100
validation,hybrid,16403,228.606
validation,bm25,16467,15.538
validation,dense,16467,38.313
validation,hybrid,16467,361.253
validation,bm25,1650,21.826
validation,dense,1650,31.719
validation,hybrid,1650,228.975
validation,bm25,16513,37.831
validation,dense,16513,33.184
validation,hybrid,16513,361.733
validation,bm25,1655,36.550
validation,dense,1655,38.115
validation,hybrid,1655,303.623
validation,bm25,16592,17.205
validation,dense,16592,31.514
validation,hybrid,16592,377.283
validation,bm25,16595,32.572
validation,dense,16595,35.005
validation,hybrid,16595,433.234
validation,bm25,16638,19.009
validation,dense,16638,34.856
validation,hybrid,16638,482.987
validation,bm25,16656,17.005
validation,dense,16656,31.328
validation,hybrid,16656,411.263
validation,bm25,1667,20.195
validation,dense,1667,33.070
validation,hybrid,1667,247.615
validation,bm25,1674,8.807
validation,dense,1674,30.562
validation,hybrid,1674,179.860
validation,bm25,16809,16.023
validation,dense,16809,35.732
validation,hybrid,16809,273.358
validation,bm25,16820,21.196
validation,dense,16820,30.652
validation,hybrid,16820,192.619
validation,bm25,16843,29.713
validation,dense,16843,31.014
validation,hybrid,16843,488.315
validation,bm25,16847,19.723
validation,dense,16847,30.129
validation,hybrid,16847,450.550
validation,bm25,16909,39.174
validation,dense,16909,30.177
validation,hybrid,16909,333.689
validation,bm25,1692,26.473
validation,dense,1692,31.095
validation,hybrid,1692,191.705
validation,bm25,16920,16.843
validation,dense,16920,31.244
validation,hybrid,16920,275.284
validation,bm25,1696,25.768
validation,dense,1696,31.635
validation,hybrid,1696,229.468
validation,bm25,16982,26.356
validation,dense,16982,31.737
validation,hybrid,16982,168.819
validation,bm25,17005,23.448
validation,dense,17005,30.695
validation,hybrid,17005,297.031
validation,bm25,17038,24.261
validation,dense,17038,35.179
validation,hybrid,17038,275.307
validation,bm25,17138,6.047
validation,dense,17138,32.389
validation,hybrid,17138,276.350
validation,bm25,17148,8.828
validation,dense,17148,29.579
validation,hybrid,17148,365.698
validation,bm25,17151,19.036
validation,dense,17151,30.110
validation,hybrid,17151,173.086
validation,bm25,17166,6.592
validation,dense,17166,30.932
validation,hybrid,17166,527.292
validation,bm25,17228,10.607
validation,dense,17228,44.526
validation,hybrid,17228,297.665
validation,bm25,17305,7.495
validation,dense,17305,34.353
validation,hybrid,17305,311.704
validation,bm25,17315,31.277
validation,dense,17315,74.390
validation,hybrid,17315,440.921
validation,bm25,17318,25.015
validation,dense,17318,30.954
validation,hybrid,17318,469.484
validation,bm25,1732,23.171
validation,dense,1732,31.512
validation,hybrid,1732,289.366
validation,bm25,17356,30.508
validation,dense,17356,32.435
validation,hybrid,17356,397.598
validation,bm25,17402,21.012
validation,dense,17402,30.983
validation,hybrid,17402,225.680
validation,bm25,17431,16.288
validation,dense,17431,31.099
validation,hybrid,17431,283.932
validation,bm25,1744,35.902
validation,dense,1744,30.418
validation,hybrid,1744,246.382
validation,bm25,17449,11.305
validation,dense,17449,30.661
validation,hybrid,17449,313.935
validation,bm25,17470,29.193
validation,dense,17470,31.559
validation,hybrid,17470,441.697
validation,bm25,17585,7.090
validation,dense,17585,37.826
validation,hybrid,17585,213.462
validation,bm25,1768,9.323
validation,dense,1768,31.108
validation,hybrid,1768,288.626
validation,bm25,17681,9.286
validation,dense,17681,31.725
validation,hybrid,17681,224.979
validation,bm25,1776,7.495
validation,dense,1776,31.766
validation,hybrid,1776,332.052
validation,bm25,17767,41.342
